Number of states,Prior distribution type,Number of messages,Impairment,Tolerance,Dynamics,Speaker entropy,Hearer entropy,Speaker Voronoiness,Hearer Voronoiness,Expected utility,Iterations
10,uniform,2,0.0,0.1,replicator dynamics,1.8989407179764454e-117,0.22957050702879458,1.0,0.865,0.9964015038536862,80
10,uniform,2,0.0,0.1,replicator dynamics,1.4884572296645272e-124,0.2302028129804764,1.0,0.865,0.99641360684377089,85
10,uniform,2,0.0,0.1,replicator dynamics,1.2191114747179459e-131,0.23081161999811731,1.0,0.865,0.99642576134398109,90
10,uniform,2,0.0,0.1,replicator dynamics,1.0418821525891949e-138,0.23139649445908383,1.0,0.865,0.99643796644899207,95
10,uniform,2,0.0,0.1,replicator dynamics,0.80096079703397738,0.88747018731627469,0.7,0.72,0.53972821108934921,0
10,uniform,2,0.0,0.1,replicator dynamics,0.11078880848070935,0.5061046069470061,0.9,0.93,0.95087186154764847,5
10,uniform,2,0.0,0.1,replicator dynamics,0.0019945183781906496,0.3851064899751187,0.95,0.94,0.98773872229099291,10
10,uniform,2,0.0,0.1,replicator dynamics,4.8030700542542935e-06,0.33974461069516004,0.95,0.94,0.9935299305299472,15
10,uniform,2,0.0,0.1,replicator dynamics,3.6305154707473734e-06,0.31694279228320521,0.95,0.96,0.99572488539936232,20
10,uniform,2,0.0,0.1,replicator dynamics,7.1786618773330107e-05,0.30622037664185114,0.95,0.97,0.99653743226137903,25
10,uniform,2,0.0,0.1,replicator dynamics,0.019875771758815879,0.30115809193168847,0.95,0.98,0.99687352614217462,30
10,uniform,2,0.0,0.1,replicator dynamics,0.00093453059985330867,0.2973325130537457,1.0,0.975,0.99821592805409776,35
10,uniform,2,0.0,0.1,replicator dynamics,5.0856131576855358e-10,0.29498803009152147,1.0,0.975,0.99830036103255115,40
10,uniform,2,0.0,0.1,replicator dynamics,1.1117973854320167e-17,0.29322665414445331,1.0,0.975,0.99834499696447265,45
10,uniform,2,0.0,0.1,replicator dynamics,4.5187098055316846e-26,0.291679780231626,1.0,0.975,0.99837580540437565,50
10,uniform,2,0.0,0.1,replicator dynamics,7.8480666499896909e-35,0.29019578409304109,1.0,0.97,0.9984015621001987,55
10,uniform,2,0.0,0.1,replicator dynamics,8.9394330697250679e-44,0.28871324436806894,1.0,0.96,0.99842541227803483,60
10,uniform,2,0.0,0.1,replicator dynamics,8.0141805478426049e-53,0.28720799552937692,1.0,0.96,0.99844848104808426,65
10,uniform,2,0.0,0.1,replicator dynamics,6.0895867236557175e-62,0.2856709927667837,1.0,0.96,0.99847116916477774,70
10,uniform,2,0.0,0.1,replicator dynamics,4.0441337626502897e-71,0.2840992498096428,1.0,0.96,0.99849361777191581,75
10,uniform,2,0.0,0.1,replicator dynamics,2.3795687223848064e-80,0.28249218660107905,1.0,0.96,0.99851587503913142,80
10,uniform,2,0.0,0.1,replicator dynamics,1.2489973052582993e-89,0.2808501750064486,1.0,0.95,0.99853795589965078,85
10,uniform,2,0.0,0.1,replicator dynamics,5.8710194510324673e-99,0.27917396506468245,1.0,0.95,0.99855986346332093,90
10,uniform,2,0.0,0.1,replicator dynamics,2.4778453328234754e-108,0.27746446004095077,1.0,0.95,0.99858159669161739,95
10,uniform,2,0.0,0.1,replicator dynamics,0.7731923801781504,0.74787346601641869,0.75,0.71,0.50638472784816835,0
10,uniform,2,0.0,0.1,replicator dynamics,0.15022166165412265,0.42898073108788026,0.9,0.72,0.85876280093378843,5
10,uniform,2,0.0,0.1,replicator dynamics,0.066630903128135729,0.2619419448127977,0.95,0.78,0.96723659519766203,10
10,uniform,2,0.0,0.1,replicator dynamics,9.1554362287885961e-14,0.18393831529472601,1.0,0.85,0.98597265167621329,15
10,uniform,2,0.0,0.1,replicator dynamics,1.6709205590489601e-20,0.13961510725702808,1.0,0.9,0.9919012195023249,20
10,uniform,2,0.0,0.1,replicator dynamics,9.159905730175872e-28,0.11681533394485934,1.0,0.9,0.99426215671300988,25
10,uniform,2,0.0,0.1,replicator dynamics,2.7732752572662565e-35,0.10656496782787385,1.0,0.9,0.99515264551420857,30
10,uniform,2,0.0,0.1,replicator dynamics,6.5082194086511339e-43,0.10247036360789941,1.0,0.89,0.99548267758915066,35
10,uniform,2,0.0,0.1,replicator dynamics,1.3727606107334711e-50,0.10116052455405498,1.0,0.9,0.99560533696184428,40
10,uniform,2,0.0,0.1,replicator dynamics,2.7651004461655331e-58,0.10105799181464289,1.0,0.9,0.99565212486216936,45
10,uniform,2,0.0,0.1,replicator dynamics,5.4538410176316246e-66,0.10146705780502127,1.0,0.89,0.99567129029367285,50
10,uniform,2,0.0,0.1,replicator dynamics,1.0650720701075848e-73,0.10209132163534458,1.0,0.89,0.99568044042558823,55
10,uniform,2,0.0,0.1,replicator dynamics,2.0706738931997193e-81,0.10280734668587391,1.0,0.9,0.99568598819132947,60
10,uniform,2,0.0,0.1,replicator dynamics,4.020157800564134e-89,0.10356455068550892,1.0,0.9,0.9956902680568579,65
10,uniform,2,0.0,0.1,replicator dynamics,7.8098668818483999e-97,0.10434244302403332,1.0,0.9,0.99569413002048412,70
10,uniform,2,0.0,0.1,replicator dynamics,1.5203441663938143e-104,0.1051327794995961,1.0,0.88,0.99569788396465697,75
10,uniform,2,0.0,0.1,replicator dynamics,2.9691152795759052e-112,0.10593224076806841,1.0,0.88,0.995701643280969,80
10,uniform,2,0.0,0.1,replicator dynamics,5.8223576749054037e-120,0.10673946743947035,1.0,0.88,0.99570544988376897,85
10,uniform,2,0.0,0.1,replicator dynamics,1.1473484942781026e-127,0.10755387184818049,1.0,0.88,0.99570931968793541,90
10,uniform,2,0.0,0.1,replicator dynamics,2.273575145483975e-135,0.10837516585969731,1.0,0.88,0.99571325915225328,95
10,uniform,2,0.0,0.1,replicator dynamics,0.62152524797998832,0.70782137966767822,0.85,0.635,0.64866579319662432,0
10,uniform,2,0.0,0.1,replicator dynamics,0.020502844916527034,0.47869496582127996,1.0,0.755,0.96020671701771776,5
10,uniform,2,0.0,0.1,replicator dynamics,0.00064913036874740288,0.41133044332220781,1.0,0.845,0.97972506379090074,10
10,uniform,2,0.0,0.1,replicator dynamics,1.2813891491142034e-06,0.35941281731521535,1.0,0.845,0.9885604552704127,15
10,uniform,2,0.0,0.1,replicator dynamics,1.3661801870587483e-10,0.3297968107083149,1.0,0.845,0.99219035695610647,20
10,uniform,2,0.0,0.1,replicator dynamics,1.5824279545484812e-15,0.3152976609267838,1.0,0.84,0.99359799675238825,25
10,uniform,2,0.0,0.1,replicator dynamics,5.1350428330207944e-21,0.30883077527014846,1.0,0.83,0.99413510434913877,30
10,uniform,2,0.0,0.1,replicator dynamics,9.4947207489177506e-27,0.30618065491203528,1.0,0.83,0.99434299557412131,35
10,uniform,2,0.0,0.1,replicator dynamics,1.4028838181192989e-32,0.30523337273806828,1.0,0.83,0.99442803309162175,40
10,uniform,2,0.0,0.1,replicator dynamics,1.9403310876876275e-38,0.30501062035160287,1.0,0.815,0.99446744308184842,45
10,uniform,2,0.0,0.1,replicator dynamics,2.6836429129604801e-44,0.30507955317494334,1.0,0.815,0.99448992675720094,50
10,uniform,2,0.0,0.1,replicator dynamics,3.8168573059045403e-50,0.30525409177109963,1.0,0.815,0.99450612328663435,55
10,uniform,2,0.0,0.1,replicator dynamics,5.6534031655088678e-56,0.30545585782239759,1.0,0.815,0.99451997192693853,60
10,uniform,2,0.0,0.1,replicator dynamics,8.7764523968587673e-62,0.3056523645893765,1.0,0.815,0.99453292968639062,65
10,uniform,2,0.0,0.1,replicator dynamics,1.4333777238340625e-67,0.30583034660377251,1.0,0.795,0.99454553427967274,70
10,uniform,2,0.0,0.1,replicator dynamics,2.4690595844432604e-73,0.30598448848252296,0.975,0.875,0.99455798299879139,75
10,uniform,2,0.0,0.1,replicator dynamics,4.4942566822521591e-79,0.30611273500273301,0.975,0.875,0.99457034708323666,80
10,uniform,2,0.0,0.1,replicator dynamics,8.6578675258048064e-85,0.30621436306129085,0.975,0.875,0.99458265111007527,85
10,uniform,2,0.0,0.1,replicator dynamics,1.7675170835274327e-90,0.30628919662784243,0.975,0.875,0.99459490239899984,90
10,uniform,2,0.0,0.1,replicator dynamics,3.8284280468047692e-96,0.30633728951250128,0.975,0.875,0.99460710190572921,95
10,uniform,2,0.0,0.1,replicator dynamics,0.58576101629102406,0.55751520097180318,0.85,0.69,0.7526297489701097,0
10,uniform,2,0.0,0.1,replicator dynamics,0.057011388505189081,0.31811124903700078,0.9,0.78,0.93324536065277608,5
10,uniform,2,0.0,0.1,replicator dynamics,0.046018188472813491,0.22967413293336086,0.9,0.865,0.96412420488792061,10
10,uniform,2,0.0,0.1,replicator dynamics,1.6815629541622487e-12,0.15895692619967941,0.95,0.915,0.98329213484603362,15
10,uniform,2,0.0,0.1,replicator dynamics,6.0593159340672695e-13,0.11137557383597388,0.95,0.925,0.99055518334038473,20
10,uniform,2,0.0,0.1,replicator dynamics,7.9941853878269899e-11,0.084356458722735631,0.95,0.925,0.99355050295025582,25
10,uniform,2,0.0,0.1,replicator dynamics,8.9369732075537142e-07,0.070747864197551844,0.95,0.92,0.99471023512955425,30
10,uniform,2,0.0,0.1,replicator dynamics,0.089993357441854868,0.064048209065781347,0.95,0.93,0.99583836580847729,35
10,uniform,2,0.0,0.1,replicator dynamics,2.7867179169006071e-09,0.060369144138474932,1.0,0.93,0.9975538606647304,40
10,uniform,2,0.0,0.1,replicator dynamics,5.0621603752091386e-21,0.058570133858317927,1.0,0.94,0.99762113449903111,45
10,uniform,2,0.0,0.1,replicator dynamics,4.2850397264463707e-35,0.057467384626399887,1.0,0.95,0.99764691363628388,50
10,uniform,2,0.0,0.1,replicator dynamics,2.2653568011431964e-51,0.056658662489303957,1.0,0.95,0.99765760101458367,55
10,uniform,2,0.0,0.1,replicator dynamics,1.1289456688931606e-69,0.055974829727127091,1.0,0.935,0.99766278381443552,60
10,uniform,2,0.0,0.1,replicator dynamics,5.917784123674415e-81,0.055346106245490807,1.0,0.935,0.99766594251756457,65
10,uniform,2,0.0,0.1,replicator dynamics,1.4769623625658517e-85,0.054744107193537443,1.0,0.935,0.99766834062567122,70
10,uniform,2,0.0,0.1,replicator dynamics,3.7098580161119152e-90,0.054157400738389531,1.0,0.935,0.99767043709640768,75
10,uniform,2,0.0,0.1,replicator dynamics,9.2987730191766012e-95,0.053581406428373252,1.0,0.935,0.99767239894591964,80
10,uniform,2,0.0,0.1,replicator dynamics,2.3192255109471598e-99,0.053014283181068059,1.0,0.93,0.99767428725145424,85
10,uniform,2,0.0,0.1,replicator dynamics,5.7510861105842655e-104,0.052455275269145708,1.0,0.94,0.9976761246420307,90
10,uniform,2,0.0,0.1,replicator dynamics,1.4177199227840599e-108,0.051904053412785332,1.0,0.94,0.99767791978775744,95
10,uniform,2,0.0,0.1,replicator dynamics,0.73858126418893433,0.82246452622659849,0.75,0.51,0.55137088102024578,0
10,uniform,2,0.0,0.1,replicator dynamics,0.067705411685022074,0.4156226396725794,0.9,0.63,0.9350278673665765,5
10,uniform,2,0.0,0.1,replicator dynamics,7.0708849113648522e-06,0.34861484703914708,0.9,0.78,0.96608867966086187,10
10,uniform,2,0.0,0.1,replicator dynamics,5.0428095644837868e-11,0.27737257036156038,0.9,0.8,0.9820826232687897,15
10,uniform,2,0.0,0.1,replicator dynamics,3.3908014052384348e-18,0.22822302238805983,0.9,0.8,0.98943319595879153,20
10,uniform,2,0.0,0.1,replicator dynamics,2.0870312150952156e-23,0.2023593929677327,0.9,0.8,0.9923263265741451,25
10,uniform,2,0.0,0.1,replicator dynamics,6.3566165161439067e-23,0.19057841424509531,0.9,0.8,0.99339737569460795,30
10,uniform,2,0.0,0.1,replicator dynamics,3.0694773390925611e-20,0.18571272111157214,0.9,0.8,0.99378884513593246,35
10,uniform,2,0.0,0.1,replicator dynamics,2.3846244728709974e-15,0.18392840563347621,0.9,0.8,0.99393528529303987,40
10,uniform,2,0.0,0.1,replicator dynamics,2.3942335255381034e-08,0.18344223617980016,0.9,0.795,0.99399446328019625,45
10,uniform,2,0.0,0.1,replicator dynamics,0.01885572203584264,0.183398352144645,0.95,0.815,0.99620172682584551,50
10,uniform,2,0.0,0.1,replicator dynamics,1.1992096826488113e-17,0.18366038157257047,0.95,0.845,0.99628705206491242,55
10,uniform,2,0.0,0.1,replicator dynamics,6.5361843042718812e-39,0.18399470573570589,0.95,0.855,0.99629942161536433,60
10,uniform,2,0.0,0.1,replicator dynamics,2.4156452043795761e-65,0.18432132880806018,0.95,0.855,0.99631112447414005,65
10,uniform,2,0.0,0.1,replicator dynamics,1.7668243229202011e-86,0.18462900732518908,0.95,0.845,0.99632275151535588,70
10,uniform,2,0.0,0.1,replicator dynamics,6.2241733861303288e-66,0.18491468144480519,0.95,0.845,0.99633440821802388,75
10,uniform,2,0.0,0.1,replicator dynamics,1.9756185726241482e-40,0.18517712159618654,0.95,0.845,0.9963461208254345,80
10,uniform,2,0.0,0.1,replicator dynamics,2.9299583078072559e-10,0.18541565994996803,0.95,0.845,0.9963578962942975,85
10,uniform,2,0.0,0.1,replicator dynamics,1.8544604945858331e-43,0.18562996872270651,1.0,0.845,0.99637442275920585,90
10,uniform,2,0.0,0.1,replicator dynamics,1.129632752921376e-116,0.18581958263692297,1.0,0.875,0.99638632452121856,95
10,uniform,2,0.0,0.1,replicator dynamics,0.76919462774953085,0.79791105152944553,0.775,0.59,0.54971964806531293,0
10,uniform,2,0.0,0.1,replicator dynamics,0.034913109015752293,0.49826056593395618,0.85,0.6,0.89872756724084946,5
10,uniform,2,0.0,0.1,replicator dynamics,2.3442648348964289e-05,0.27347432718247466,0.85,0.6,0.95813535154664808,10
10,uniform,2,0.0,0.1,replicator dynamics,9.3847311947429593e-06,0.13290705202488087,0.85,0.62,0.97877123207387107,15
10,uniform,2,0.0,0.1,replicator dynamics,0.021457295328485507,0.060912776405672157,0.85,0.62,0.98645040555119023,20
10,uniform,2,0.0,0.1,replicator dynamics,8.1979693866258238e-14,0.03112577965692637,0.85,0.72,0.99180395616461392,25
10,uniform,2,0.0,0.1,replicator dynamics,4.4699137741916011e-21,0.018430431524711209,0.85,0.74,0.99272033876684707,30
10,uniform,2,0.0,0.1,replicator dynamics,4.7628739765110399e-19,0.012851334062938924,0.85,0.76,0.99305900153135473,35
10,uniform,2,0.0,0.1,replicator dynamics,4.2957471881229106e-16,0.010428770744046642,0.85,0.77,0.99318364281817562,40
10,uniform,2,0.0,0.1,replicator dynamics,1.1209225249486571e-12,0.0093597314714563597,0.85,0.77,0.99322952018251942,45
10,uniform,2,0.0,0.1,replicator dynamics,4.7725493009100759e-09,0.0088588216062488612,0.85,0.77,0.99324647731704485,50
10,uniform,2,0.0,0.1,replicator dynamics,2.2298100743810713e-05,0.0085932065442068228,0.85,0.77,0.99325284594240038,55
10,uniform,2,0.0,0.1,replicator dynamics,0.049870146631472455,0.0083114234790703546,0.85,0.77,0.99346398724604301,60
10,uniform,2,0.0,0.1,replicator dynamics,0.00021140651203710811,0.0054478558200699943,0.9,0.8,0.99536461030724799,65
10,uniform,2,0.0,0.1,replicator dynamics,6.9019393678278502e-11,0.0039435951284006272,0.9,0.8,0.99545869521654984,70
10,uniform,2,0.0,0.1,replicator dynamics,8.5254924818137789e-20,0.0033302686386248123,0.9,0.81,0.99549192276356901,75
10,uniform,2,0.0,0.1,replicator dynamics,5.1680022112252137e-31,0.003084694815246434,0.9,0.81,0.99550368681826673,80
10,uniform,2,0.0,0.1,replicator dynamics,1.5871839737135436e-44,0.0029877152033425162,0.9,0.805,0.99550785053874402,85
10,uniform,2,0.0,0.1,replicator dynamics,2.5492697551143708e-60,0.0029498332887228488,0.9,0.805,0.99550932406899728,90
10,uniform,2,0.0,0.1,replicator dynamics,2.1784990813520849e-78,0.0029351672466614753,0.9,0.805,0.9955098455282555,95
10,uniform,2,0.0,0.1,replicator dynamics,0.65239027005525607,0.80613683710987816,0.85,0.62,0.60410353705512143,0
10,uniform,2,0.0,0.1,replicator dynamics,0.021481893977274714,0.55563755342550381,0.9,0.7,0.84908851306563027,5
10,uniform,2,0.0,0.1,replicator dynamics,9.4189181472523968e-05,0.51291540725280893,0.9,0.7,0.87119587050836911,10
10,uniform,2,0.0,0.1,replicator dynamics,5.9615493696332489e-06,0.44687244305690227,0.9,0.7,0.88649592060973126,15
10,uniform,2,0.0,0.1,replicator dynamics,2.8548799669750124e-06,0.39418958149858985,0.9,0.71,0.89438055382838011,20
10,uniform,2,0.0,0.1,replicator dynamics,2.6351832735082346e-06,0.36360037884816754,0.9,0.71,0.89775193312479995,25
10,uniform,2,0.0,0.1,replicator dynamics,3.2898123426276526e-06,0.34838901378356291,0.9,0.71,0.8990771342486733,30
10,uniform,2,0.0,0.1,replicator dynamics,4.6417694361979354e-06,0.34139519775708393,0.9,0.71,0.89958065785764507,35
10,uniform,2,0.0,0.1,replicator dynamics,6.8608765314728912e-06,0.33831642310815135,0.9,0.71,0.89976950172049741,40
10,uniform,2,0.0,0.1,replicator dynamics,1.0312645230691122e-05,0.33699718755889829,0.9,0.71,0.89983998241124652,45
10,uniform,2,0.0,0.1,replicator dynamics,1.5586883876096123e-05,0.33644224632305519,0.9,0.71,0.89986624303495089,50
10,uniform,2,0.0,0.1,replicator dynamics,2.3588405082083479e-05,0.3362118972531955,0.9,0.71,0.89987602698791935,55
10,uniform,2,0.0,0.1,replicator dynamics,3.5684753133792167e-05,0.33611712914122416,0.9,0.71,0.89987968090147985,60
10,uniform,2,0.0,0.1,replicator dynamics,5.3930593314571058e-05,0.33607819260941163,0.9,0.71,0.89988106050311123,65
10,uniform,2,0.0,0.1,replicator dynamics,8.1403760977804743e-05,0.33606185599519667,0.9,0.71,0.89988160515922277,70
10,uniform,2,0.0,0.1,replicator dynamics,0.00012270723327620478,0.33605433115433359,0.9,0.71,0.8998818571798215,75
10,uniform,2,0.0,0.1,replicator dynamics,0.00018472079638993306,0.33604979897627235,0.9,0.71,0.89988202898704928,80
10,uniform,2,0.0,0.1,replicator dynamics,0.00027773482361263959,0.33604558524314454,0.9,0.71,0.89988221673569435,85
10,uniform,2,0.0,0.1,replicator dynamics,0.00041718397239773748,0.33604010280496471,0.9,0.7,0.89988248417277572,90
10,uniform,2,0.0,0.1,replicator dynamics,0.00062635909172046071,0.33603189411637358,0.9,0.7,0.89988290170465979,95
10,uniform,2,0.0,0.1,replicator dynamics,0.54248818603686721,0.78637122915107005,0.9,0.57,0.65055800328917968,0
10,uniform,2,0.0,0.1,replicator dynamics,0.0010796515831266024,0.60950549199637727,0.95,0.745,0.92024847444245683,5
10,uniform,2,0.0,0.1,replicator dynamics,4.4786931923469861e-06,0.54736355549818083,0.95,0.95,0.95897345500705633,10
10,uniform,2,0.0,0.1,replicator dynamics,3.1018514776684934e-09,0.46122976518250725,0.95,0.945,0.98095624458277586,15
10,uniform,2,0.0,0.1,replicator dynamics,1.0062315641963917e-13,0.40034503635857871,0.95,0.965,0.99065687144360726,20
10,uniform,2,0.0,0.1,replicator dynamics,9.8134860021626907e-20,0.36746620836062543,0.95,0.965,0.99445652406505591,25
10,uniform,2,0.0,0.1,replicator dynamics,1.0080926050342923e-23,0.35180087297017448,0.95,0.96,0.99587875786303603,30
10,uniform,2,0.0,0.1,replicator dynamics,2.4548084822343504e-27,0.34478066424701198,0.95,0.96,0.99640641995320789,35
10,uniform,2,0.0,0.1,replicator dynamics,5.8733266409336026e-31,0.34170948223941833,0.95,0.96,0.9966059212833801,40
10,uniform,2,0.0,0.1,replicator dynamics,1.4304086854505824e-34,0.34034429460209537,0.95,0.95,0.99668614833417413,45
10,uniform,2,0.0,0.1,replicator dynamics,3.6100874682711326e-38,0.33968401744377963,0.95,0.95,0.99672316032509201,50
10,uniform,2,0.0,0.1,replicator dynamics,9.5224755299238077e-42,0.33929928817013111,0.95,0.95,0.99674452271249236,55
10,uniform,2,0.0,0.1,replicator dynamics,2.6366313185938173e-45,0.33901078165553378,0.95,0.95,0.99676020765868778,60
10,uniform,2,0.0,0.1,replicator dynamics,7.6832015523192041e-49,0.33874507224047118,0.95,0.95,0.99677381921086727,65
10,uniform,2,0.0,0.1,replicator dynamics,2.3605399174222546e-52,0.33847260376615035,0.95,0.93,0.99678665836843017,70
10,uniform,2,0.0,0.1,replicator dynamics,7.6572003545505655e-56,0.3381817013536329,0.95,0.93,0.9967991935145748,75
10,uniform,2,0.0,0.1,replicator dynamics,2.6256423754541442e-59,0.33786789181459848,0.95,0.93,0.99681159207627612,80
10,uniform,2,0.0,0.1,replicator dynamics,9.5271698011738873e-63,0.33752957902947739,0.95,0.93,0.99682391272212234,85
10,uniform,2,0.0,0.1,replicator dynamics,3.6615697856942401e-66,0.33716631284859877,0.95,0.93,0.99683617483805576,90
10,uniform,2,0.0,0.1,replicator dynamics,1.4918497567348807e-69,0.33677810250885776,0.95,0.93,0.99684838364126638,95
10,uniform,2,0.0,0.1,replicator dynamics,0.58831158478949941,0.71338973822136753,0.8,0.59,0.64348041198413819,0
10,uniform,2,0.0,0.1,replicator dynamics,0.015422956240180708,0.55855967726477718,0.8,0.66,0.84693647093457836,5
