Number of states,Prior distribution type,Number of messages,Impairment,Tolerance,Dynamics,Expected utility,Iterations
10,uniform,2,0.5,0.1,replicator dynamics,0.48647212129815021,25
10,uniform,2,0.5,0.1,replicator dynamics,0.48645889051687646,30
10,uniform,2,0.5,0.1,replicator dynamics,0.48645083432994218,35
10,uniform,2,0.5,0.1,replicator dynamics,0.4864459265384723,40
10,uniform,2,0.5,0.1,replicator dynamics,0.48644293584349385,45
10,uniform,2,0.5,0.1,replicator dynamics,0.48644111305187654,50
10,uniform,2,0.5,0.1,replicator dynamics,0.48644000195993214,55
10,uniform,2,0.5,0.1,replicator dynamics,0.4864393246424602,60
10,uniform,2,0.5,0.1,replicator dynamics,0.48643891173529236,65
10,uniform,2,0.5,0.1,replicator dynamics,0.48643866001196995,70
10,uniform,2,0.5,0.1,replicator dynamics,0.48643850654987369,75
10,uniform,2,0.5,0.1,replicator dynamics,0.48643841299146062,80
10,uniform,2,0.5,0.1,replicator dynamics,0.48643835595310064,85
10,uniform,2,0.5,0.1,replicator dynamics,0.48643832117925512,90
10,uniform,2,0.5,0.1,replicator dynamics,0.48643829997908539,95
10,uniform,2,0.5,0.1,replicator dynamics,0.4864382870542065,100
10,uniform,2,0.5,0.1,replicator dynamics,0.48924192251369375,0
10,uniform,2,0.5,0.1,replicator dynamics,0.48862106157940094,5
10,uniform,2,0.5,0.1,replicator dynamics,0.48770212438110444,10
10,uniform,2,0.5,0.1,replicator dynamics,0.48718589276244367,15
10,uniform,2,0.5,0.1,replicator dynamics,0.48688595950141611,20
10,uniform,2,0.5,0.1,replicator dynamics,0.48670828133501276,25
10,uniform,2,0.5,0.1,replicator dynamics,0.48660181537883035,30
10,uniform,2,0.5,0.1,replicator dynamics,0.48653758293040344,35
10,uniform,2,0.5,0.1,replicator dynamics,0.48649867081155723,40
10,uniform,2,0.5,0.1,replicator dynamics,0.48647503903139966,45
10,uniform,2,0.5,0.1,replicator dynamics,0.48646066547800754,50
10,uniform,2,0.5,0.1,replicator dynamics,0.48645191502008656,55
10,uniform,2,0.5,0.1,replicator dynamics,0.48644658486046133,60
10,uniform,2,0.5,0.1,replicator dynamics,0.48644333699879122,65
10,uniform,2,0.5,0.1,replicator dynamics,0.48644135754699874,70
10,uniform,2,0.5,0.1,replicator dynamics,0.48644015099166865,75
10,uniform,2,0.5,0.1,replicator dynamics,0.48643941549108316,80
10,uniform,2,0.5,0.1,replicator dynamics,0.48643896711833989,85
10,uniform,2,0.5,0.1,replicator dynamics,0.48643869377542509,90
10,uniform,2,0.5,0.1,replicator dynamics,0.48643852713359731,95
10,uniform,2,0.5,0.1,replicator dynamics,0.48643842554035038,100
10,uniform,2,0.5,0.1,replicator dynamics,0.5133385411699688,0
10,uniform,2,0.5,0.1,replicator dynamics,0.49785352077603312,5
10,uniform,2,0.5,0.1,replicator dynamics,0.49188615210560233,10
10,uniform,2,0.5,0.1,replicator dynamics,0.48937287536224172,15
10,uniform,2,0.5,0.1,replicator dynamics,0.48810910430226495,20
10,uniform,2,0.5,0.1,replicator dynamics,0.48741750447093452,25
10,uniform,2,0.5,0.1,replicator dynamics,0.48702152571694135,30
10,uniform,2,0.5,0.1,replicator dynamics,0.48678893764626591,35
10,uniform,2,0.5,0.1,replicator dynamics,0.4866502695517001,40
10,uniform,2,0.5,0.1,replicator dynamics,0.48656686118046338,45
10,uniform,2,0.5,0.1,replicator dynamics,0.48651642416443458,50
10,uniform,2,0.5,0.1,replicator dynamics,0.48648582694359305,55
10,uniform,2,0.5,0.1,replicator dynamics,0.48646722926157282,60
10,uniform,2,0.5,0.1,replicator dynamics,0.4864559118127913,65
10,uniform,2,0.5,0.1,replicator dynamics,0.48644901973343019,70
10,uniform,2,0.5,0.1,replicator dynamics,0.4864448207711447,75
10,uniform,2,0.5,0.1,replicator dynamics,0.48644226189418271,80
10,uniform,2,0.5,0.1,replicator dynamics,0.48644070224344793,85
10,uniform,2,0.5,0.1,replicator dynamics,0.48643975153296215,90
10,uniform,2,0.5,0.1,replicator dynamics,0.48643917197695391,95
10,uniform,2,0.5,0.1,replicator dynamics,0.48643881866485367,100
50,uniform,2,0.0,0.1,replicator dynamics,0.52563020223152201,0
50,uniform,2,0.0,0.1,replicator dynamics,0.92366806437343318,5
50,uniform,2,0.0,0.1,replicator dynamics,0.95652311146544478,10
50,uniform,2,0.0,0.1,replicator dynamics,0.96870170944452305,15
50,uniform,2,0.0,0.1,replicator dynamics,0.97556355443222176,20
50,uniform,2,0.0,0.1,replicator dynamics,0.98091840345004033,25
50,uniform,2,0.0,0.1,replicator dynamics,0.98513400741673707,30
50,uniform,2,0.0,0.1,replicator dynamics,0.98745807310372768,35
50,uniform,2,0.0,0.1,replicator dynamics,0.98909836606837676,40
50,uniform,2,0.0,0.1,replicator dynamics,0.99031974585325522,45
50,uniform,2,0.0,0.1,replicator dynamics,0.99125726765424194,50
50,uniform,2,0.0,0.1,replicator dynamics,0.99199858208523539,55
50,uniform,2,0.0,0.1,replicator dynamics,0.99279323401717035,60
50,uniform,2,0.0,0.1,replicator dynamics,0.99407455465714967,65
50,uniform,2,0.0,0.1,replicator dynamics,0.99449991940525651,70
50,uniform,2,0.0,0.1,replicator dynamics,0.99482804577077855,75
50,uniform,2,0.0,0.1,replicator dynamics,0.99510115245246966,80
50,uniform,2,0.0,0.1,replicator dynamics,0.99533652724816246,85
50,uniform,2,0.0,0.1,replicator dynamics,0.99554441837780361,90
50,uniform,2,0.0,0.1,replicator dynamics,0.99573125312480493,95
50,uniform,2,0.0,0.1,replicator dynamics,0.99590128150918522,100
50,uniform,2,0.0,0.1,replicator dynamics,0.49791311680818195,0
50,uniform,2,0.0,0.1,replicator dynamics,0.82420265655264668,5
50,uniform,2,0.0,0.1,replicator dynamics,0.91493317858633216,10
50,uniform,2,0.0,0.1,replicator dynamics,0.94725347958337536,15
50,uniform,2,0.0,0.1,replicator dynamics,0.96083754231675667,20
50,uniform,2,0.0,0.1,replicator dynamics,0.96518588243669778,25
50,uniform,2,0.0,0.1,replicator dynamics,0.97226652032490202,30
50,uniform,2,0.0,0.1,replicator dynamics,0.97384501568462334,35
50,uniform,2,0.0,0.1,replicator dynamics,0.97748092406399412,40
50,uniform,2,0.0,0.1,replicator dynamics,0.97864235019428203,45
50,uniform,2,0.0,0.1,replicator dynamics,0.97920925074392406,50
50,uniform,2,0.0,0.1,replicator dynamics,0.98125187427244909,55
50,uniform,2,0.0,0.1,replicator dynamics,0.98166683714010594,60
50,uniform,2,0.0,0.1,replicator dynamics,0.98242308787851429,65
50,uniform,2,0.0,0.1,replicator dynamics,0.9831199897994789,70
50,uniform,2,0.0,0.1,replicator dynamics,0.98345210147990725,75
50,uniform,2,0.0,0.1,replicator dynamics,0.98409173607268075,80
50,uniform,2,0.0,0.1,replicator dynamics,0.9845401596644886,85
50,uniform,2,0.0,0.1,replicator dynamics,0.98483587371420978,90
50,uniform,2,0.0,0.1,replicator dynamics,0.98518271534245616,95
50,uniform,2,0.0,0.1,replicator dynamics,0.9854856410006072,100
50,uniform,2,0.0,0.1,replicator dynamics,0.51041947640160634,0
50,uniform,2,0.0,0.1,replicator dynamics,0.90666372991173594,5
50,uniform,2,0.0,0.1,replicator dynamics,0.98575587519710806,10
50,uniform,2,0.0,0.1,replicator dynamics,0.99190452137968621,15
50,uniform,2,0.0,0.1,replicator dynamics,0.99422532334526426,20
50,uniform,2,0.0,0.1,replicator dynamics,0.99521618564007641,25
50,uniform,2,0.0,0.1,replicator dynamics,0.99585941866941752,30
50,uniform,2,0.0,0.1,replicator dynamics,0.9963690412615761,35
50,uniform,2,0.0,0.1,replicator dynamics,0.99671724200816392,40
50,uniform,2,0.0,0.1,replicator dynamics,0.9969392675684805,45
50,uniform,2,0.0,0.1,replicator dynamics,0.997105965083941,50
50,uniform,2,0.0,0.1,replicator dynamics,0.99723915993491985,55
50,uniform,2,0.0,0.1,replicator dynamics,0.99734982115331594,60
50,uniform,2,0.0,0.1,replicator dynamics,0.99744472191905897,65
50,uniform,2,0.0,0.1,replicator dynamics,0.99752821136783909,70
50,uniform,2,0.0,0.1,replicator dynamics,0.99760313834942449,75
50,uniform,2,0.0,0.1,replicator dynamics,0.99767140737636428,80
50,uniform,2,0.0,0.1,replicator dynamics,0.99773432168959653,85
50,uniform,2,0.0,0.1,replicator dynamics,0.99779279708717183,90
50,uniform,2,0.0,0.1,replicator dynamics,0.99784749625144209,95
50,uniform,2,0.0,0.1,replicator dynamics,0.99789891379787954,100
50,uniform,2,0.0,0.1,replicator dynamics,0.49100182968700912,0
50,uniform,2,0.0,0.1,replicator dynamics,0.9112333026488677,5
50,uniform,2,0.0,0.1,replicator dynamics,0.96128647664652733,10
50,uniform,2,0.0,0.1,replicator dynamics,0.97424710353753419,15
50,uniform,2,0.0,0.1,replicator dynamics,0.97989079046412964,20
50,uniform,2,0.0,0.1,replicator dynamics,0.98281169549498903,25
50,uniform,2,0.0,0.1,replicator dynamics,0.9847356533559477,30
50,uniform,2,0.0,0.1,replicator dynamics,0.9860820190918318,35
50,uniform,2,0.0,0.1,replicator dynamics,0.9871197954649179,40
50,uniform,2,0.0,0.1,replicator dynamics,0.98908407320333225,45
50,uniform,2,0.0,0.1,replicator dynamics,0.9908607732320206,50
50,uniform,2,0.0,0.1,replicator dynamics,0.99160343529018946,55
50,uniform,2,0.0,0.1,replicator dynamics,0.99215259436030045,60
50,uniform,2,0.0,0.1,replicator dynamics,0.99258085953611574,65
50,uniform,2,0.0,0.1,replicator dynamics,0.99292476860338508,70
50,uniform,2,0.0,0.1,replicator dynamics,0.99320730516829669,75
50,uniform,2,0.0,0.1,replicator dynamics,0.99344354507955079,80
50,uniform,2,0.0,0.1,replicator dynamics,0.99364377788774694,85
50,uniform,2,0.0,0.1,replicator dynamics,0.99381529360389453,90
50,uniform,2,0.0,0.1,replicator dynamics,0.9939634363933646,95
50,uniform,2,0.0,0.1,replicator dynamics,0.99409224969130383,100
50,uniform,2,0.0,0.1,replicator dynamics,0.5264963187715308,0
50,uniform,2,0.0,0.1,replicator dynamics,0.92405866513727553,5
50,uniform,2,0.0,0.1,replicator dynamics,0.95831694656808497,10
50,uniform,2,0.0,0.1,replicator dynamics,0.97113305733229283,15
50,uniform,2,0.0,0.1,replicator dynamics,0.97709809432462158,20
50,uniform,2,0.0,0.1,replicator dynamics,0.98016349550585824,25
50,uniform,2,0.0,0.1,replicator dynamics,0.9819461785667668,30
50,uniform,2,0.0,0.1,replicator dynamics,0.98331274822799974,35
50,uniform,2,0.0,0.1,replicator dynamics,0.98486808923474445,40
50,uniform,2,0.0,0.1,replicator dynamics,0.98628482468708123,45
50,uniform,2,0.0,0.1,replicator dynamics,0.9870133213399781,50
50,uniform,2,0.0,0.1,replicator dynamics,0.98752561132049343,55
50,uniform,2,0.0,0.1,replicator dynamics,0.98792613783885341,60
50,uniform,2,0.0,0.1,replicator dynamics,0.98824991454212741,65
50,uniform,2,0.0,0.1,replicator dynamics,0.98851839420856746,70
50,uniform,2,0.0,0.1,replicator dynamics,0.98874580110178212,75
50,uniform,2,0.0,0.1,replicator dynamics,0.9889418785628723,80
50,uniform,2,0.0,0.1,replicator dynamics,0.98911348391569032,85
50,uniform,2,0.0,0.1,replicator dynamics,0.98926555869507948,90
50,uniform,2,0.0,0.1,replicator dynamics,0.98940173953557764,95
50,uniform,2,0.0,0.1,replicator dynamics,0.98952475435224541,100
50,uniform,2,0.0,0.1,replicator dynamics,0.4929569331192582,0
50,uniform,2,0.0,0.1,replicator dynamics,0.93893687811370141,5
50,uniform,2,0.0,0.1,replicator dynamics,0.97067651733243299,10
50,uniform,2,0.0,0.1,replicator dynamics,0.97811950269403136,15
50,uniform,2,0.0,0.1,replicator dynamics,0.98172273463979642,20
50,uniform,2,0.0,0.1,replicator dynamics,0.98396943639020307,25
50,uniform,2,0.0,0.1,replicator dynamics,0.9855559307537175,30
50,uniform,2,0.0,0.1,replicator dynamics,0.98677286445183243,35
50,uniform,2,0.0,0.1,replicator dynamics,0.98776090248452075,40
50,uniform,2,0.0,0.1,replicator dynamics,0.9885938696749178,45
50,uniform,2,0.0,0.1,replicator dynamics,0.98931333342723216,50
50,uniform,2,0.0,0.1,replicator dynamics,0.98994454616418981,55
50,uniform,2,0.0,0.1,replicator dynamics,0.99050412172741797,60
50,uniform,2,0.0,0.1,replicator dynamics,0.99100383627568778,65
50,uniform,2,0.0,0.1,replicator dynamics,0.99145256675075444,70
50,uniform,2,0.0,0.1,replicator dynamics,0.99185731857655846,75
50,uniform,2,0.0,0.1,replicator dynamics,0.99222379917315529,80
50,uniform,2,0.0,0.1,replicator dynamics,0.99255675890762307,85
50,uniform,2,0.0,0.1,replicator dynamics,0.99286020853927648,90
50,uniform,2,0.0,0.1,replicator dynamics,0.99313756782879647,95
50,uniform,2,0.0,0.1,replicator dynamics,0.99339177342725704,100
50,uniform,2,0.0,0.1,replicator dynamics,0.55837219504975766,0
50,uniform,2,0.0,0.1,replicator dynamics,0.96729811818762712,5
50,uniform,2,0.0,0.1,replicator dynamics,0.9807046897046019,10
50,uniform,2,0.0,0.1,replicator dynamics,0.98563850453838098,15
50,uniform,2,0.0,0.1,replicator dynamics,0.98825039720532892,20
50,uniform,2,0.0,0.1,replicator dynamics,0.989925109044412,25
50,uniform,2,0.0,0.1,replicator dynamics,0.99111717248072839,30
50,uniform,2,0.0,0.1,replicator dynamics,0.99202045390581117,35
50,uniform,2,0.0,0.1,replicator dynamics,0.99273524648599976,40
50,uniform,2,0.0,0.1,replicator dynamics,0.99332008087750512,45
50,uniform,2,0.0,0.1,replicator dynamics,0.99381160460703133,50
50,uniform,2,0.0,0.1,replicator dynamics,0.9942337842080301,55
50,uniform,2,0.0,0.1,replicator dynamics,0.99460279535410956,60
50,uniform,2,0.0,0.1,replicator dynamics,0.99492985577700566,65
50,uniform,2,0.0,0.1,replicator dynamics,0.99522295008910722,70
50,uniform,2,0.0,0.1,replicator dynamics,0.99548791119340052,75
50,uniform,2,0.0,0.1,replicator dynamics,0.99572911170974121,80
50,uniform,2,0.0,0.1,replicator dynamics,0.99594991304960501,85
50,uniform,2,0.0,0.1,replicator dynamics,0.99615296142118825,90
50,uniform,2,0.0,0.1,replicator dynamics,0.99634038593713092,95
50,uniform,2,0.0,0.1,replicator dynamics,0.99651393339075822,100
50,uniform,2,0.0,0.1,replicator dynamics,0.49015540361418086,0
50,uniform,2,0.0,0.1,replicator dynamics,0.79481295497397964,5
50,uniform,2,0.0,0.1,replicator dynamics,0.90308676376726349,10
50,uniform,2,0.0,0.1,replicator dynamics,0.93803535481800082,15
50,uniform,2,0.0,0.1,replicator dynamics,0.95241198765135859,20
50,uniform,2,0.0,0.1,replicator dynamics,0.96044792457591022,25
50,uniform,2,0.0,0.1,replicator dynamics,0.96661030407491333,30
50,uniform,2,0.0,0.1,replicator dynamics,0.97412656347553539,35
50,uniform,2,0.0,0.1,replicator dynamics,0.97985423773869551,40
50,uniform,2,0.0,0.1,replicator dynamics,0.98280036246272606,45
50,uniform,2,0.0,0.1,replicator dynamics,0.9847946124220931,50
50,uniform,2,0.0,0.1,replicator dynamics,0.98621554738546435,55
50,uniform,2,0.0,0.1,replicator dynamics,0.98738430490423834,60
50,uniform,2,0.0,0.1,replicator dynamics,0.99064632456173929,65
50,uniform,2,0.0,0.1,replicator dynamics,0.99140120269631216,70
50,uniform,2,0.0,0.1,replicator dynamics,0.99194302986433225,75
50,uniform,2,0.0,0.1,replicator dynamics,0.9923821651005218,80
50,uniform,2,0.0,0.1,replicator dynamics,0.99275160324797063,85
50,uniform,2,0.0,0.1,replicator dynamics,0.9930703365643293,90
50,uniform,2,0.0,0.1,replicator dynamics,0.99335030509389766,95
50,uniform,2,0.0,0.1,replicator dynamics,0.99359951554925163,100
50,uniform,2,0.0,0.1,replicator dynamics,0.49423878769839108,0
50,uniform,2,0.0,0.1,replicator dynamics,0.95487189663466099,5
50,uniform,2,0.0,0.1,replicator dynamics,0.98052788477788899,10
50,uniform,2,0.0,0.1,replicator dynamics,0.98635183532927395,15
50,uniform,2,0.0,0.1,replicator dynamics,0.98919365538087078,20
50,uniform,2,0.0,0.1,replicator dynamics,0.99060083485114347,25
50,uniform,2,0.0,0.1,replicator dynamics,0.99156900014959248,30
50,uniform,2,0.0,0.1,replicator dynamics,0.99229101764492977,35
50,uniform,2,0.0,0.1,replicator dynamics,0.99284879409085869,40
50,uniform,2,0.0,0.1,replicator dynamics,0.99328994927540226,45
50,uniform,2,0.0,0.1,replicator dynamics,0.99364511497583452,50
50,uniform,2,0.0,0.1,replicator dynamics,0.99393527095701473,55
50,uniform,2,0.0,0.1,replicator dynamics,0.99417541942454957,60
50,uniform,2,0.0,0.1,replicator dynamics,0.9943766089939593,65
50,uniform,2,0.0,0.1,replicator dynamics,0.99454714141505551,70
50,uniform,2,0.0,0.1,replicator dynamics,0.99469334146784727,75
50,uniform,2,0.0,0.1,replicator dynamics,0.99482007584419685,80
50,uniform,2,0.0,0.1,replicator dynamics,0.99493111769099984,85
50,uniform,2,0.0,0.1,replicator dynamics,0.99502941048901961,90
50,uniform,2,0.0,0.1,replicator dynamics,0.99511726308120463,95
50,uniform,2,0.0,0.1,replicator dynamics,0.99519649589608616,100
50,uniform,2,0.0,0.1,replicator dynamics,0.50260151110907447,0
50,uniform,2,0.0,0.1,replicator dynamics,0.93677769271619504,5
50,uniform,2,0.0,0.1,replicator dynamics,0.96985233698145668,10
50,uniform,2,0.0,0.1,replicator dynamics,0.97759149134334411,15
50,uniform,2,0.0,0.1,replicator dynamics,0.98175573019418283,20
50,uniform,2,0.0,0.1,replicator dynamics,0.98439923230735393,25
50,uniform,2,0.0,0.1,replicator dynamics,0.98618877670317784,30
50,uniform,2,0.0,0.1,replicator dynamics,0.98748051570971973,35
50,uniform,2,0.0,0.1,replicator dynamics,0.98847569048263917,40
50,uniform,2,0.0,0.1,replicator dynamics,0.98927856087082655,45
50,uniform,2,0.0,0.1,replicator dynamics,0.98994570320946196,50
50,uniform,2,0.0,0.1,replicator dynamics,0.9905109842494727,55
50,uniform,2,0.0,0.1,replicator dynamics,0.99099655004862208,60
50,uniform,2,0.0,0.1,replicator dynamics,0.99141792496505388,65
50,uniform,2,0.0,0.1,replicator dynamics,0.99178657913410928,70
50,uniform,2,0.0,0.1,replicator dynamics,0.99211131933120689,75
50,uniform,2,0.0,0.1,replicator dynamics,0.99239909547120497,80
50,uniform,2,0.0,0.1,replicator dynamics,0.99265550014373405,85
50,uniform,2,0.0,0.1,replicator dynamics,0.99288509767853206,90
50,uniform,2,0.0,0.1,replicator dynamics,0.99309165282578693,95
50,uniform,2,0.0,0.1,replicator dynamics,0.9932782966941206,100
50,uniform,2,0.0,0.1,replicator dynamics,0.51620986408559844,0
50,uniform,2,0.0,0.1,replicator dynamics,0.93660062187282667,5
50,uniform,2,0.0,0.1,replicator dynamics,0.95899300509567831,10
50,uniform,2,0.0,0.1,replicator dynamics,0.96621126097530419,15
50,uniform,2,0.0,0.1,replicator dynamics,0.97102264845640918,20
50,uniform,2,0.0,0.1,replicator dynamics,0.97612735433740927,25
50,uniform,2,0.0,0.1,replicator dynamics,0.97936181920636212,30
50,uniform,2,0.0,0.1,replicator dynamics,0.98167369495183676,35
50,uniform,2,0.0,0.1,replicator dynamics,0.98340918446905001,40
50,uniform,2,0.0,0.1,replicator dynamics,0.98461016878519159,45
50,uniform,2,0.0,0.1,replicator dynamics,0.98562002283085015,50
50,uniform,2,0.0,0.1,replicator dynamics,0.98638483337464844,55
50,uniform,2,0.0,0.1,replicator dynamics,0.98698106104972871,60
50,uniform,2,0.0,0.1,replicator dynamics,0.98745867676118526,65
50,uniform,2,0.0,0.1,replicator dynamics,0.988009508731992,70
50,uniform,2,0.0,0.1,replicator dynamics,0.99034011453655135,75
50,uniform,2,0.0,0.1,replicator dynamics,0.99082676167566763,80
50,uniform,2,0.0,0.1,replicator dynamics,0.99112215252369373,85
50,uniform,2,0.0,0.1,replicator dynamics,0.99134589507051907,90
50,uniform,2,0.0,0.1,replicator dynamics,0.99152234235300885,95
50,uniform,2,0.0,0.1,replicator dynamics,0.99166685338700988,100
50,uniform,2,0.0,0.1,replicator dynamics,0.52013925290358132,0
50,uniform,2,0.0,0.1,replicator dynamics,0.91884916382830095,5
50,uniform,2,0.0,0.1,replicator dynamics,0.94958608256953458,10
50,uniform,2,0.0,0.1,replicator dynamics,0.96514809823711967,15
50,uniform,2,0.0,0.1,replicator dynamics,0.97445421546316191,20
50,uniform,2,0.0,0.1,replicator dynamics,0.97985160938187121,25
50,uniform,2,0.0,0.1,replicator dynamics,0.98495046602404313,30
50,uniform,2,0.0,0.1,replicator dynamics,0.98752011256929795,35
